step,L_prior,L_post,L_move,L_total,tau_mean,tau_median,tau_p10,tau_p25,tau_p75,tau_p90,tau_p95,tau_lt001,tau_le003,tau_003_005,tau_gt005,tau_ge009,graph_rms_proposal_mean,atom_cap_activation_rate,training_safety_rollback_rate,gradient_norm,backbone_lr,head_lr,step_time_seconds
9500,-2.843083620071411,0.8880584816067714,0.22481459379196167,-1.8633155693680745,0.004549790173768997,0.004351224284619093,0.0032597476849332454,0.0037085492513142526,0.005003261961974204,0.006012368435040117,0.006563315703533588,0.0,0.0625,0.6875,0.25,0.015625,0.003842420624782343,0.03125,0.140625,1.1625584363937378,2.0327352943394244e-05,4.065470588678849e-05,2.6151304244995117
9525,-2.889381170272827,0.5261117214478345,0.17557522654533386,-2.2916463022910265,0.004111718386411667,0.003936369903385639,0.003019221150316298,0.0036425957223400474,0.004674884025007486,0.005437862826511264,0.0055197715293616055,0.0,0.09375,0.71875,0.1875,0.0,0.003388428064380667,0.0,,1.0304533243179321,2.0005849033308115e-05,4.001169806661623e-05,0.30094051361083984
9550,-2.862450122833252,0.6256472754309995,0.21666213870048523,-2.1484189492632524,0.004564431495964527,0.004550536163151264,0.003418285818770528,0.003832014510408044,0.005010924185626209,0.0058173988945782185,0.005896640429273248,0.0,0.0,0.734375,0.265625,0.0,0.0036953617228726657,0.0,,0.802250325679779,1.9686516198137072e-05,3.9373032396274144e-05,0.2982218265533447
9575,-2.8961782455444336,0.553219249934624,0.18993063271045685,-2.265479789584209,0.004262495320290327,0.0041900216601789,0.0032857068115845324,0.00352961930911988,0.004728109575808048,0.005171591648831964,0.005710358172655106,0.0,0.0,0.890625,0.109375,0.0,0.003518940801664478,0.0,,1.2155380249023438,1.9369367044594666e-05,3.873873408918933e-05,0.3018827438354492
9600,-2.8549675941467285,1.0282467487184288,0.18100953102111816,-1.7528808605941055,0.004087626934051514,0.003972422797232866,0.0027943738969042897,0.003370666177943349,0.004608621820807457,0.0052937142085284,0.005415090476162732,0.0,0.171875,0.671875,0.15625,0.015625,0.0035185852384169193,0.0,0.078125,0.7402799725532532,1.9054414093186445e-05,3.810882818637289e-05,2.4927473068237305
9625,-2.8364787101745605,0.6613029556476813,0.18646058440208435,-2.09911209921005,0.004261163529008627,0.004232962150126696,0.003433110355399549,0.0037801165017299354,0.004720224649645388,0.0052163913846015935,0.005421076784841716,0.0,0.015625,0.859375,0.125,0.0,0.003538782789133384,0.0,,0.8734046220779419,1.874166977771564e-05,3.748333955543128e-05,0.3037378787994385
9650,-2.8645756244659424,0.5794389295736865,0.20158988237380981,-2.202901284082739,0.0043885111808776855,0.004319224040955305,0.0031030834652483463,0.0037958764005452394,0.005101851304061711,0.005459251441061497,0.005985446670092641,0.0,0.078125,0.625,0.296875,0.0,0.0035961058901920733,0.0,,1.237594485282898,1.843114644479231e-05,3.686229288958462e-05,0.2951815128326416
9675,-2.8934295177459717,0.647804060845497,0.18496838212013245,-2.1701705214689944,0.004220159724354744,0.004259161651134491,0.00319587723352015,0.0036545522161759436,0.004704509279690683,0.00539015419781208,0.005710850842297076,0.0,0.0625,0.75,0.1875,0.0,0.0034765394705202277,0.0,,0.9853314161300659,1.812285635334596e-05,3.624571270669192e-05,0.30089807510375977
9700,-2.901573657989502,0.491500787598944,0.16761274635791779,-2.341697893874788,0.004020749591290951,0.003935048822313547,0.003027811017818749,0.003559458418749273,0.0045252530835568905,0.004991184454411268,0.00526787145063281,0.0,0.09375,0.796875,0.109375,0.0,0.0033378341443748498,0.0,0.0625,0.9107657074928284,1.7816811674141524e-05,3.563362334828305e-05,2.4280714988708496
9725,-2.89536190032959,0.612573789492853,0.20297959446907043,-2.1999857853496,0.004386452492326498,0.004310718737542629,0.003411427163518965,0.003795226104557514,0.0047775988932698965,0.0056548560038208965,0.006017812783829867,0.0,0.03125,0.765625,0.203125,0.015625,0.0036568970640112166,0.0,,0.7911078333854675,1.751302448929886e-05,3.502604897859772e-05,0.30027127265930176
9750,-2.8616437911987305,1.3414629515434857,0.19573183357715607,-1.4403351280663852,0.004274820443242788,0.004134963732212782,0.003243323578499258,0.00377229368314147,0.004551478079520166,0.005058829067274929,0.005610278970561921,0.0,0.078125,0.796875,0.125,0.015625,0.003528927373884554,0.015625,,0.879221498966217,1.721150679181589e-05,3.442301358363178e-05,0.2960972785949707
9775,-2.83272123336792,0.6365316256123559,0.18759824335575104,-2.1196618632239326,0.004271150100976229,0.0041878717020154,0.0033148951129987835,0.003738121420610696,0.004731634398922324,0.005262868292629719,0.005420546885579824,0.0,0.03125,0.765625,0.203125,0.0,0.0035654373972097827,0.0,,1.2786966562271118,1.6912270485095056e-05,3.382454097019011e-05,0.3005070686340332
9800,-2.8727123737335205,0.5488308725250428,0.18749433755874634,-2.247396143029862,0.004256161395460367,0.004260741174221039,0.003369803773239255,0.0035451033618301153,0.004791703773662448,0.005227345274761319,0.005630076210945844,0.0,0.046875,0.765625,0.1875,0.0,0.0035118170168117924,0.0,0.125,1.164467453956604,1.6615327382473333e-05,3.323065476494667e-05,2.3108105659484863
9825,-2.8689537048339844,0.64114344447219,0.19002293050289154,-2.1502934065524375,0.0042492421343922615,0.00417728628963232,0.0031570513732731343,0.0034251786419190466,0.004871682729572058,0.005517263570800424,0.0058846163330599655,0.0,0.0625,0.703125,0.234375,0.0,0.0035670937181161025,0.0,,0.7299191951751709,1.6320689206755973e-05,3.2641378413511946e-05,0.29908227920532227
9850,-2.868699312210083,0.769788664196946,0.2139933556318283,-2.01161543616154,0.004461858421564102,0.004354836419224739,0.0030886128079146147,0.003694881103001535,0.004977868054993451,0.005797880236059427,0.006411562883295117,0.0,0.09375,0.65625,0.25,0.015625,0.0038304459630571506,0.015625,,0.6173833608627319,1.602836758975367e-05,3.205673517950734e-05,0.301224946975708
9875,-2.8903863430023193,0.5591300938331937,0.1969919353723526,-2.2508964996731424,0.0042976923286914825,0.00420914962887764,0.0030386092606931926,0.003609758277889341,0.004841977963224053,0.005313116591423751,0.00643698454368859,0.0,0.078125,0.734375,0.1875,0.0,0.003676423034529548,0.0,,0.9716684222221375,1.5738374071823275e-05,3.147674814364655e-05,0.3006136417388916
9900,-2.8839735984802246,0.6356330146548231,0.1831570863723755,-2.1736245373728793,0.004167849197983742,0.004226220306009054,0.0029353992780670525,0.003475635312497616,0.004943078383803368,0.005351381190121174,0.005597713077440857,0.0,0.109375,0.671875,0.21875,0.0,0.0034965424292778503,0.0,0.140625,1.1596338748931885,1.5450720101412408e-05,3.0901440202824815e-05,2.442808151245117
9925,-2.90122127532959,0.5425115940914701,0.20178547501564026,-2.2763944821609905,0.004371704533696175,0.004228896461427212,0.003184138354845345,0.0036616201978176832,0.004953820141963661,0.00551806460134685,0.005934800510294736,0.0,0.046875,0.703125,0.25,0.0,0.0036328886344540842,0.0,,1.013880968093872,1.5165417034607246e-05,3.033083406921449e-05,0.300947904586792
9950,-2.8686769008636475,0.6053769432195069,0.18558725714683533,-2.1875925667397143,0.004204940050840378,0.004165561869740486,0.0030905859312042594,0.003437555569689721,0.004703930811956525,0.005508551700040699,0.005727918702177703,0.0,0.0625,0.765625,0.171875,0.0,0.003531329667467478,0.0,,1.3660653829574585,1.488247613468433e-05,2.976495226936866e-05,0.3008308410644531
9975,-2.8706512451171875,0.6092095838949189,0.17978593707084656,-2.1881008280351653,0.0041552321054041386,0.003992394544184208,0.0031176083954051136,0.0037249806337058544,0.004593483521603048,0.005055042589083314,0.0055786930723115795,0.0,0.078125,0.796875,0.125,0.0,0.003473055388071354,0.0,,1.216435194015503,1.4601908571665921e-05,2.9203817143331842e-05,0.3000359535217285
10000,-2.8721137046813965,0.8504305938792727,0.20320174098014832,-1.9387901639031866,0.00438481941819191,0.004224172793328762,0.003283149236813188,0.0038630857598036528,0.004728303989395499,0.005462567508220673,0.005838804761879145,0.0,0.046875,0.75,0.203125,0.015625,0.0036930349536490586,0.0,0.09375,1.0632389783859253,1.4323725421879013e-05,2.8647450843758026e-05,2.8024051189422607
10025,-2.840090751647949,2.7448811222365457,0.21981194615364075,-0.005540811593238715,0.004457815550267696,0.004088354762643576,0.0031448516761884092,0.0035288096987642348,0.005051807500422001,0.005456037167459726,0.007397774490527802,0.0,0.0625,0.65625,0.28125,0.03125,0.003907696202496187,0.03125,,1.4123903512954712,1.4047937667518018e-05,2.8095875335036037e-05,0.30266880989074707
10050,-2.8424673080444336,0.9249706783994254,0.20926624536514282,-1.8321297696129266,0.004468271508812904,0.004406621679663658,0.0034687701612710954,0.0038393639260903,0.0048142652958631516,0.005571081303060055,0.0060316233430057755,0.0,0.015625,0.8125,0.171875,0.015625,0.0036603263397641593,0.0,,0.920098066329956,1.3774556196211267e-05,2.7549112392422534e-05,0.2993147373199463
10075,-2.8530170917510986,0.5800326998370573,0.17989224195480347,-2.1996001888972834,0.004170374013483524,0.004084156360477209,0.003219601698219776,0.003667958080768585,0.004794398555532098,0.005158834625035524,0.005410912656225263,0.0,0.046875,0.8125,0.140625,0.0,0.0034596503250950987,0.0,,0.8464652895927429,1.3503591800591147e-05,2.7007183601182293e-05,0.2976064682006836
10100,-2.89044189453125,0.6612824862544129,0.2123112678527832,-2.142550379997056,0.004475866910070181,0.004374024458229542,0.0033172064926475287,0.0037242036778479815,0.0051053325878456235,0.0053709552623331545,0.005904591782018541,0.0,0.0,0.71875,0.28125,0.015625,0.0037198955289654413,0.015625,0.09375,0.9084712862968445,1.3235055177868001e-05,2.6470110355736003e-05,2.7625443935394287
10125,-2.8904523849487305,0.6317243166288669,0.1963510364294052,-2.1786297596970265,0.004357844591140747,0.004225532524287701,0.0033248388208448887,0.0038285107002593577,0.004951491602696478,0.005386610934510827,0.005665142298676073,0.0,0.03125,0.75,0.21875,0.0,0.003604331947435508,0.0,,0.8220925331115723,1.2968956929407935e-05,2.593791385881587e-05,0.2948176860809326
10150,-2.880634307861328,0.7011786479415577,0.19230127334594727,-2.101009390884431,0.004310269840061665,0.0042619891464710236,0.003409914206713438,0.003679505083709955,0.004625621717423201,0.0055567474570125345,0.005896973400376736,0.0,0.03125,0.765625,0.203125,0.0,0.003562035042758523,0.0,,1.568598747253418,1.2705307560314112e-05,2.5410615120628223e-05,0.299208402633667
10175,-2.8235926628112793,0.6745109783084944,0.18087834119796753,-2.0752952171890184,0.004160353448241949,0.004191432148218155,0.003171886899508536,0.0034126219688914716,0.004868284915573895,0.005202961154282093,0.005423270119354128,0.0,0.078125,0.703125,0.21875,0.0,0.0034564190541092566,0.0,,1.0915594100952148,1.2444117479012214e-05,2.4888234958024428e-05,0.2971644401550293
10200,-2.866953134536743,0.6131498184813273,0.17769792675971985,-2.1813142481433143,0.004141850396990776,0.004101612139493227,0.0034149281214922666,0.003628423670306802,0.004564463393762708,0.005049429181963205,0.0055994596099480974,0.0,0.03125,0.84375,0.125,0.0,0.003413029890341783,0.0,0.046875,0.701000452041626,1.2185396996839417e-05,2.4370793993678834e-05,2.3310680389404297
10225,-2.8925418853759766,0.8127747754110105,0.19456958770751953,-2.0003955160723916,0.004295620135962963,0.0041489615105092525,0.0033729462884366512,0.0036355386837385595,0.004615207784809172,0.005233197286725044,0.006114228325895962,0.0,0.078125,0.78125,0.140625,0.0,0.0036471974628058622,0.0,,0.9906842708587646,1.192915632763736e-05,2.385831265527472e-05,0.29875969886779785
10250,-2.914207696914673,0.5303027792534641,0.17298980057239532,-2.313336460415382,0.004094345960766077,0.003955950029194355,0.003241093852557242,0.003532696340698749,0.00457222736440599,0.005137103470042348,0.005301381531171501,0.0,0.046875,0.8125,0.140625,0.0,0.0033885434194887427,0.0,,0.6454575061798096,1.1675405587348909e-05,2.3350811174697818e-05,0.2952425479888916
10275,-2.775806427001953,0.7742437824978755,0.19667932391166687,-1.9213304191455913,0.0043335421942174435,0.004197366070002317,0.003158682701177895,0.003755411133170128,0.0048937961691990495,0.005443931417539715,0.005653322394937277,0.0,0.03125,0.734375,0.234375,0.0,0.003546738869002604,0.0,,0.8654016256332397,1.142415479361881e-05,2.284830958723762e-05,0.29388976097106934
10300,-2.8648455142974854,1.553984398910202,0.21545788645744324,-1.2229684712799416,0.004460291005671024,0.004358602222055197,0.0030417042318731545,0.003476372570730746,0.005060898489318788,0.005832621594890952,0.006287072715349494,0.0,0.09375,0.609375,0.296875,0.015625,0.003760836096345628,0.03125,0.09375,0.9642622470855713,1.117541386539814e-05,2.235082773079628e-05,2.7403266429901123
10325,-2.860950469970703,0.6138434931248371,0.21707475185394287,-2.1585547551900204,0.004503197968006134,0.004316437989473343,0.003254770813509822,0.003738445579074323,0.004891242482699454,0.005822991812601687,0.00702433157712221,0.0,0.03125,0.78125,0.1875,0.015625,0.0037193319876357425,0.015625,,1.0650076866149902,1.0929192622552889e-05,2.1858385245105778e-05,0.30015110969543457
10350,-2.8736839294433594,0.6532275481297167,0.200267493724823,-2.1387604148910846,0.004368983209133148,0.004287833347916603,0.003325301082804799,0.003578852687496692,0.004880354506894946,0.005320327542722225,0.005761460680514572,0.0,0.03125,0.78125,0.1875,0.0,0.0036740922795931745,0.0,,0.8240746259689331,1.0685500785476125e-05,2.137100157095225e-05,0.30036306381225586
10375,-2.867954730987549,0.6659978329872204,0.17705455422401428,-2.129730284240334,0.004132412374019623,0.004119753837585449,0.003043988859280944,0.00370297726476565,0.004584000562317669,0.005071266181766987,0.005368401622399687,0.0,0.09375,0.78125,0.125,0.0,0.003442742057876538,0.0,,0.6169174909591675,1.0444347974704263e-05,2.0888695949408526e-05,0.29829835891723633
10400,-2.872432231903076,0.5661562261742512,0.19058653712272644,-2.228529234452828,0.004263272043317556,0.004158839117735624,0.003169512562453747,0.003505237342324108,0.005007028230465949,0.0054646257776767015,0.005830706283450126,0.0,0.078125,0.65625,0.265625,0.0,0.0035592238910254355,0.0,0.078125,1.2508233785629272,1.0205743710537383e-05,2.0411487421074766e-05,2.4092655181884766
10425,-2.8874642848968506,0.594847448339366,0.1804925501346588,-2.2189877478576667,0.004180680029094219,0.004138803109526634,0.003212159685790539,0.0036705235252156854,0.0046638596104457974,0.0051257025450468065,0.0055020621279254535,0.0,0.046875,0.828125,0.125,0.0,0.003444246816718854,0.0,,0.9415571689605713,9.969697412663272e-06,1.9939394825326543e-05,0.3037586212158203
10450,-2.8750762939453125,0.6672235355535023,0.2001814842224121,-2.126191884203864,0.004324335604906082,0.004176888149231672,0.00318426510784775,0.003616560949012637,0.004796536290086806,0.005380407720804215,0.006330902059562498,0.0,0.0625,0.796875,0.140625,0.0,0.003637945044389653,0.03125,,0.9268398880958557,9.736218399785595e-06,1.947243679957119e-05,0.2975325584411621
10475,-2.868405342102051,0.5939017409361302,0.20238810777664185,-2.191942570181996,0.004423819947987795,0.0042732032015919685,0.0035837623989209534,0.003923439362552017,0.004735009046271443,0.005397409573197365,0.005778841394931077,0.0,0.046875,0.75,0.203125,0.0,0.0036180331659104907,0.0,,0.7124287486076355,9.505315889256016e-06,1.9010631778512033e-05,0.3003673553466797
10500,-2.8829777240753174,0.6358156022294065,0.1890370398759842,-2.1700474429265957,0.004224501550197601,0.004022483713924885,0.0031522287987172603,0.0035280647571198642,0.00459030328784138,0.005316858412697911,0.006303779291920363,0.0,0.046875,0.796875,0.15625,0.0,0.003508985338420202,0.0,0.125,1.1833858489990234,9.276998996710268e-06,1.8553997993420536e-05,2.458134412765503
10525,-2.8516483306884766,0.7085997178938588,0.20348739624023438,-2.060039138815145,0.0044136326760053635,0.0044075907208025455,0.003177882870659232,0.0038273102254606783,0.004857177031226456,0.005386041570454836,0.006104162242263552,0.0,0.078125,0.6875,0.234375,0.0,0.0036568616103465185,0.0,,0.7709187269210815,9.051276735708308e-06,1.8102553471416617e-05,0.29996490478515625
10550,-2.8423094749450684,1.5472445612268417,0.20484161376953125,-1.211503008989814,0.004384374246001244,0.0041790432296693325,0.0032861324027180674,0.003765519359149039,0.004755279864184558,0.0055080506484955554,0.006173868966288862,0.0,0.0625,0.75,0.1875,0.015625,0.0036527157234309475,0.0,,0.9364666938781738,8.82815801737855e-06,1.76563160347571e-05,0.2993628978729248
10575,-2.898622989654541,0.5470952550343402,0.18131130933761597,-2.277564643842804,0.0041989535093307495,0.0041406056843698025,0.003377339243888855,0.0037249401211738586,0.004680914105847478,0.005066483933478594,0.0054115757113322605,0.0,0.046875,0.8125,0.140625,0.0,0.0034733421285887455,0.0,,0.6445927023887634,8.607651650065896e-06,1.7215303300131792e-05,0.29848384857177734
10600,-2.874269962310791,0.661635586410883,0.20673170685768127,-2.128301440387842,0.00444738520309329,0.004372274503111839,0.0034565323498100043,0.0038994228234514594,0.004871607641689479,0.005586069915443659,0.005876019899733364,0.0,0.046875,0.734375,0.21875,0.0,0.003668985293929249,0.0,0.078125,0.9153828620910645,8.389766338984174e-06,1.6779532677968347e-05,2.3545618057250977
10625,-2.8555197715759277,0.547393497969883,0.1988033652305603,-2.2270275755264586,0.0042933207005262375,0.004149658139795065,0.0031431336887180806,0.003644675947725773,0.004619676154106855,0.005257462803274394,0.006165652093477546,0.0,0.09375,0.78125,0.125,0.015625,0.003512379275037941,0.015625,,0.9970007538795471,8.174510685872442e-06,1.6349021371744884e-05,0.29819750785827637
10650,-2.8365917205810547,0.8007286998658003,0.19638775289058685,-1.9557497364254175,0.004347959998995066,0.00437602074816823,0.0033761420752853157,0.0037673303158953786,0.00482373998966068,0.005335957882925868,0.005712411948479711,0.0,0.03125,0.78125,0.1875,0.0,0.0036401704612793696,0.0,,1.4686440229415894,7.961893188655242e-06,1.5923786377310484e-05,0.296600341796875
10675,-2.8586578369140625,0.6310939381376659,0.21593475341796875,-2.1394767274602495,0.0044898721389472485,0.004341749008744955,0.0033214005408808587,0.00376241747289896,0.0051918786484748125,0.005667535495012999,0.005872471584007144,0.0,0.0625,0.65625,0.28125,0.015625,0.0036704374161107855,0.015625,,1.0240577459335327,7.751922241107349e-06,1.5503844482214697e-05,0.2984142303466797
10700,-2.902867317199707,0.5559131548881976,0.16752389073371887,-2.2786154328703434,0.004026648122817278,0.0038891066797077656,0.0032414209097623827,0.0034727685269899666,0.0045189171796664596,0.005067144380882383,0.005328331352211535,0.0,0.0625,0.8125,0.125,0.0,0.0033208894450011328,0.0,0.046875,0.5015687942504883,7.544606132522208e-06,1.5089212265044416e-05,2.4425923824310303
10725,-2.8771748542785645,0.6491533992114996,0.2101326286792755,-2.142301161843207,0.0044763218611478806,0.004445561673492193,0.003294418612495065,0.003830445872154087,0.004929357673972845,0.005490544904023409,0.0062372423242777544,0.0,0.0625,0.703125,0.234375,0.0,0.0037301134377659443,0.0,,0.8479976654052734,7.3399530473848076e-06,1.4679906094769615e-05,0.3000354766845703
10750,-2.8496508598327637,1.1156554385465065,0.20430326461791992,-1.6506531298715195,0.0043909428641200066,0.004246640484780073,0.003347869263961911,0.0037051968392916024,0.004781000199727714,0.0055898919235914946,0.005759889120236038,0.0,0.015625,0.78125,0.203125,0.015625,0.003678313359265181,0.015625,,0.7990103363990784,7.137971065048568e-06,1.4275942130097135e-05,0.3029165267944336
10775,411.3648681640625,829.2891270663338,0.1996273547410965,1240.7354300614195,0.004370429553091526,0.004260865971446037,0.0031709424452856182,0.003663215902633965,0.004953786847181618,0.005498172482475638,0.0057589243398979304,0.0,0.03125,0.734375,0.234375,0.0,0.0036115068811609203,0.015625,,168.78411865234375,6.938668159416251e-06,1.3877336318832502e-05,0.2984151840209961
10800,-2.906035900115967,0.5438883200954833,0.18309029936790466,-2.287458780341204,0.004204068798571825,0.00415890384465456,0.0033577375346794725,0.0036008263123221695,0.004720343509688973,0.005143558094277978,0.005415689083747566,0.0,0.046875,0.765625,0.1875,0.0,0.0034582059959806285,0.0,0.0625,0.9017724394798279,6.742052198625333e-06,1.3484104397250666e-05,2.281810998916626
10825,-2.866194248199463,0.6448002747180641,0.19989748299121857,-2.139848948371154,0.004394472576677799,0.004372856579720974,0.0033963262336328625,0.0038933948962949216,0.004890927346423268,0.005483148153871298,0.005935015855357049,0.0,0.03125,0.75,0.21875,0.0,0.003640801927498524,0.0,,0.5845964550971985,6.548130944737309e-06,1.3096261889474618e-05,0.29784059524536133
10850,-2.8635811805725098,0.6526249631273888,0.19757598638534546,-2.1303582132828094,0.004330688156187534,0.004268137738108635,0.0032723929965868593,0.0037451329990290105,0.004686528001911938,0.005095693422481418,0.005751566169783471,0.0,0.03125,0.84375,0.125,0.015625,0.0035933149946505982,0.015625,,0.9447828531265259,6.3569120534311996e-06,1.2713824106862399e-05,0.2979006767272949
10875,-2.90193772315979,0.5539357999603549,0.19233667850494385,-2.2695412074883183,0.004298672080039978,0.004191308747977018,0.003246279782615602,0.003746598435100168,0.004909189068712294,0.005291472468525171,0.005583638395182788,0.0,0.046875,0.75,0.203125,0.0,0.0036113951602302196,0.0,,0.6695189476013184,6.168403073701446e-06,1.2336806147402893e-05,0.29987359046936035
10900,-2.894961357116699,2.3032485239669978,0.19539892673492432,-0.512002923293382,0.004266781732439995,0.004043081775307655,0.003151600598357618,0.00350886961678043,0.004722088226117194,0.005352739477530122,0.005605419189669191,0.0,0.03125,0.796875,0.171875,0.015625,0.0035297242022484104,0.015625,0.140625,0.9640655517578125,5.982611447559736e-06,1.1965222895119472e-05,2.027153730392456
10925,-2.8737645149230957,0.6614836132529925,0.22258616983890533,-2.1214803853627493,0.004545710049569607,0.004154536873102188,0.0032281584339216352,0.003663289942778647,0.005127134500071406,0.006308507500216366,0.00689194076694548,0.0,0.015625,0.6875,0.296875,0.015625,0.00392707748583363,0.0,,0.5857550501823425,5.799544509741396e-06,1.1599089019482792e-05,0.30206966400146484
10950,-2.8748044967651367,0.7629656029291682,0.2081715166568756,-2.0269186067037053,0.004447595681995153,0.004249882884323597,0.0033012796891853215,0.003809662477578968,0.005067954771220684,0.006026569101959468,0.006233379570767283,0.0,0.0625,0.671875,0.265625,0.0,0.003690816464253847,0.0,,1.0725831985473633,5.619209487415669e-06,1.1238418974831339e-05,0.3003702163696289
10975,-2.8546700477600098,0.6678833588744061,0.20508328080177307,-2.1031261980747327,0.004375975579023361,0.00413548294454813,0.003301669587381184,0.0036256558378227055,0.004637722857296467,0.005834518000483514,0.006416157190687953,0.0,0.03125,0.78125,0.1875,0.015625,0.003655169106596938,0.015625,,0.8480265140533447,5.441613499900417e-06,1.0883226999800834e-05,0.29581594467163086
11000,-2.899250030517578,0.538928626636921,0.1919485330581665,-2.2820190279083863,0.004308458883315325,0.0041396962478756905,0.003375094849616289,0.003888585662934929,0.004963518003933132,0.005426695384085179,0.005618541222065687,0.0,0.046875,0.71875,0.234375,0.0,0.003593748153309707,0.0,0.046875,0.6021962761878967,5.266763558381161e-06,1.0533527116762322e-05,4.039277076721191
11025,-2.867588520050049,0.5977095473702565,0.17991796135902405,-2.1964842792455537,0.004142826423048973,0.0040504238568246365,0.003233062755316496,0.0034854376572184265,0.004540190799161792,0.004885107837617398,0.0055739741073921305,0.0,0.0625,0.84375,0.09375,0.0,0.0034380703386509585,0.0,,1.3337174654006958,5.094666565634189e-06,1.0189333131268378e-05,0.3037252426147461
11050,-2.8880434036254883,0.621222162112575,0.20401626825332642,-2.183596021071095,0.004365415778011084,0.004177953582257032,0.0032836787402629854,0.0036290542338974774,0.004772804561071098,0.0054901091847568756,0.00598664921708405,0.0,0.046875,0.796875,0.15625,0.015625,0.0035961379218756966,0.015625,,0.7538661360740662,4.92532931575411e-06,9.85065863150822e-06,0.29906177520751953
11075,-2.881117820739746,0.6982066387578023,0.19562840461730957,-2.103107663031005,0.00427569355815649,0.004081233404576778,0.00327974664978683,0.00363529147580266,0.004725872888229787,0.005277362512424589,0.005875975871458649,0.0,0.0625,0.796875,0.140625,0.015625,0.003562805988117495,0.015625,,0.6196947693824768,4.758758493885597e-06,9.517516987771194e-06,0.29854249954223633
11100,-2.8870017528533936,0.5729437069684129,0.18907198309898376,-2.236929114004983,0.004272522404789925,0.004156186245381832,0.0032190840924158693,0.0038077672943472862,0.004671088536269963,0.005363979004323483,0.005581254581920802,0.0,0.03125,0.8125,0.15625,0.0,0.0035315467713864027,0.0,0.03125,0.5687563419342041,4.594960675959454e-06,9.189921351918909e-06,2.6133780479431152
11125,-2.888498306274414,0.7001709863388145,0.192962184548378,-2.10961144419078,0.004287146031856537,0.004300543572753668,0.0030913252849131823,0.0036873265053145587,0.00480788922868669,0.005223694024607539,0.006372550595551724,0.0,0.0625,0.75,0.1875,0.0,0.003554034416581068,0.0,,0.6923820972442627,4.433942328433099e-06,8.867884656866198e-06,0.2955813407897949
11150,-2.8361692428588867,0.6594668096310887,0.17940513789653778,-2.10351693719556,0.004141761921346188,0.004088550806045532,0.003078485606238246,0.0034519536420702934,0.0045673351269215345,0.005246663000434637,0.005648921662941575,0.0,0.09375,0.734375,0.171875,0.0,0.003481031486320035,0.0,,0.7544143795967102,4.275709808035177e-06,8.551419616070354e-06,0.29950428009033203
11175,-2.89711332321167,0.5688680461471137,0.1849323809146881,-2.252805034178013,0.0042257546447217464,0.004052984528243542,0.0032997788162901997,0.0036105149192735553,0.0047491786535829306,0.005278351856395603,0.005507674324326217,0.0,0.03125,0.78125,0.1875,0.0,0.0034736823891144807,0.0,,0.5695547461509705,4.120269361514639e-06,8.240538723029278e-06,0.30007457733154297
11200,-2.8400769233703613,0.6774213599879143,0.19411036372184753,-2.0834713068884017,0.004328712821006775,0.004243890754878521,0.003501233458518982,0.0037763233995065093,0.0045955454697832465,0.0054064149968326095,0.005905906483530997,0.0,0.015625,0.796875,0.1875,0.0,0.0035602429486982505,0.0,0.09375,0.7365149855613708,3.9676271253941905e-06,7.935254250788381e-06,2.7730236053466797
11225,-2.889529228210449,0.7466621026099485,0.1999945491552353,-2.0612825081049637,0.004338919185101986,0.004280532710254192,0.003021698328666389,0.003562296857126057,0.00488533522002399,0.005482596345245838,0.006022221618331966,0.0,0.109375,0.671875,0.21875,0.0,0.003607598479486502,0.015625,,0.5372056365013123,3.81778912572792e-06,7.63557825145584e-06,0.3045005798339844
11250,-2.8039050102233887,0.94753273723152,0.21793577075004578,-1.7674688160655228,0.004468525294214487,0.004346495494246483,0.003026884887367487,0.0035430201678536832,0.00484858825802803,0.005802672868594527,0.006744673778302965,0.0,0.09375,0.703125,0.203125,0.03125,0.0038336483896496435,0.03125,,1.922159194946289,3.6707612778634918e-06,7.3415225557269835e-06,0.3048825263977051
11275,-2.869333267211914,0.8167950951111423,0.19852149486541748,-1.971554458831538,0.004319611005485058,0.004192096181213856,0.003258259710855782,0.003659674199298024,0.004829335608519614,0.005267701717093587,0.0056174409342929724,0.0,0.0625,0.796875,0.140625,0.015625,0.00356625913182596,0.015625,,0.7928211688995361,3.5265493862085995e-06,7.053098772417199e-06,0.29917192459106445
11300,-2.8758206367492676,1.0016549992675086,0.2055242657661438,-1.7903252598529558,0.004396318458020687,0.00412677600979805,0.003147381194867194,0.0037617249181494117,0.004943798296153545,0.005531195644289256,0.0057599986204877485,0.0,0.078125,0.671875,0.25,0.015625,0.00374768543547288,0.015625,0.015625,0.7086199522018433,3.385159144001784e-06,6.770318288003568e-06,2.909975528717041
11325,-2.8898515701293945,0.6579344384290031,0.1933223009109497,-2.153054352857942,0.004289402160793543,0.004167559091001749,0.00335777192376554,0.0038667460903525352,0.004499738337472081,0.005291758524253965,0.005580220208503306,0.0,0.015625,0.84375,0.140625,0.015625,0.0036253705870634774,0.015625,,0.7118120193481445,3.2465961330877304e-06,6.493192266175461e-06,0.30017685890197754
11350,-2.884572982788086,0.5498976757239027,0.18365409970283508,-2.2597565154124575,0.0041846176609396935,0.004014631733298302,0.00313663799315691,0.0035166190937161446,0.004715229384601116,0.005497946543619037,0.006242098985239859,0.0,0.0625,0.78125,0.15625,0.0,0.003489159388235041,0.0,,0.7627868056297302,3.1108658236968167e-06,6.221731647393633e-06,0.2978038787841797
